source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,logg_gspphot,radius_gspphot
2497973423397988224,44.03561952984181,-0.27757998242600845,-0.3085312650506708,0.36048782,-0.8558715413684027,18.973106,1.6998692,1.4308506,3944.7458,4.3979,0.8814
2497976996810796288,44.313058081777406,-0.2151302480692594,0.10584177777385695,0.16128615,0.6562360175414564,18.328264,1.245018,1.0781755,4605.701,4.8694,0.4277
2497983769974813312,44.25709035780035,-0.10755957153031834,1.5710090590975783,0.014178112,110.80523574374088,13.232999,0.8116703,1.0707753,5815.201,4.2083,1.2133
2497984010492980096,44.275044762538805,-0.06941500379778093,0.057358341485835976,0.124662295,0.46010978294006527,17.930292,0.786293,0.99083656,5751.358,4.6665,0.6321
2497987545250491264,44.72963034496975,-0.16663656464832238,1.8555284494797732,0.21710874,8.546539570411465,18.806765,2.3813686,0.9854458,3283.065,4.6343,0.253
2497993455125550976,44.61731504123136,-0.04199117622065453,0.9642708127496751,0.22042203,4.374657174502159,18.747385,1.9524956,0.9679067,3591.8494,4.6693,0.3648
2497995417926140928,44.82206025469848,-0.04948821402747667,1.5921689357385798,0.038406026,41.45622750871987,15.74134,1.3773289,1.0889888,4519.1694,4.5327,0.7745
2497995447990376832,44.84239224346451,-0.04130281709645176,0.9956072639286199,0.17159943,5.8019263090333775,18.663157,2.1395283,0.9869185,3334.731,4.0325,0.4914
2497996895394907264,44.952660010078844,0.021412258350203037,2.174000203401202,0.024489334,88.77334991795763,14.835961,1.3979025,1.0211117,4822.049,4.5724,0.7319
2497997406495706240,44.879387444166824,0.013689300320879401,1.1944578961181291,0.17091362,6.988664119662015,18.648355,2.0300446,1.0153846,3473.545,4.6035,0.3267
2498000193929771264,44.72435056552669,0.0564816332676144,0.7439666173009107,0.03489328,21.32119937769775,15.438364,0.8780966,1.1711329,5439.536,4.3197,1.0878
2498001529664337792,44.810644426173916,0.07867838332889371,0.39933299851379084,0.12638378,3.1596854753484056,18.095285,1.194952,1.0458152,4599.4146,4.7869,0.4954
2498004690759985024,44.564783351084714,-0.0595132465269763,-0.33940642106815166,0.21042454,-1.6129602429136618,18.68845,0.78222466,1.049957,5730.0977,4.7438,0.5864
2498004759479468288,44.562290303175786,-0.0505498776414808,0.1938740409863385,0.1425989,1.359576018943495,18.094414,0.78090286,1.0843414,5680.2173,4.7012,0.637
2498004866854195200,44.572744687454126,-0.030627862574008673,3.8843221241141106,0.09107406,42.650149288743805,17.160698,2.5486374,1.0272354,3508.9407,4.8554,0.3979
2498004896918436736,44.58099282319392,-0.030413643352542694,0.1644923905303975,0.20602632,0.7984047570827407,18.564993,0.8165722,1.137897,5524.5747,4.7496,0.5717
2498007065877422720,44.39537362858498,-0.03492955266043227,1.1168622576939713,0.02511011,44.47858767660865,14.914265,1.043088,0.97322804,6081.786,4.3744,0.9352
2498009539778581632,44.46184039407913,0.05847287937208151,0.8445204269606096,0.059476253,14.199287772848573,16.454145,1.077239,1.1697582,4981.7285,4.6694,0.6337
2498010467491517824,44.41424815402623,0.07170060573998886,0.7423205831653785,0.027522126,26.971774543436354,14.873741,0.88437176,1.1130563,5761.964,4.2721,1.1258
2498012696579305856,44.5808228855507,0.07575259498959717,0.2734377115161796,0.065694965,4.162232368326534,16.763481,0.8422451,1.0377191,5535.5947,4.5207,0.7864
2498014036609125632,44.790101833634914,0.13252709280472888,0.18559776685204626,0.18656892,0.9947946902755785,18.651731,0.8772812,1.0464609,5369.139,4.7617,0.5548
2498017094625847680,44.47789889637596,0.1483341412155284,0.7334036892514929,0.07508888,9.76714101891541,17.245914,1.2324486,1.0378423,4562.642,4.7198,0.5486
2498017545597643776,44.58961486870917,0.1958915175630193,1.3805480757780126,0.018838137,73.2847439917611,13.960525,0.85206795,0.9759384,5764.824,4.3498,1.0051
2498022970140755456,44.11501539381219,-0.1459966546259164,1.176780701168564,0.039740793,29.6114043098689,15.383186,1.0817833,0.9841606,5049.008,4.5063,0.8352
2498030430499559296,44.061841778724,-0.05497995379918914,0.63298764969931,0.041512996,15.247939472610417,15.597483,0.80689335,1.069135,5635.9824,4.4507,0.8867
2498031048974806912,44.21784563221673,-0.06396830799517358,1.7747809776626053,0.030803196,57.61678009147629,15.243184,1.2905073,0.9504913,4652.266,4.5595,0.7555
2498049637593233152,44.08546973887502,0.17239362345012604,0.8298341562254666,0.11203295,7.407054413767815,17.628038,1.5254803,1.1173136,4331.032,4.467,0.873
2498062312041561216,44.28965111257859,0.2046923066251781,0.7851769320363673,0.22357278,3.511952336335755,18.753866,2.1741428,1.0707158,3401.7546,4.7219,0.3436
2498062522495142016,44.359847838252094,0.208814784527747,0.9658946714892997,0.017597325,54.888721067813634,14.063841,0.7638216,1.0685852,6140.193,4.192,1.234
2498072723042344448,44.48590493277985,0.4260970283555544,0.7048740287821712,0.17285863,4.077748658072338,18.410915,2.103218,1.0373439,3573.6992,4.5996,0.4583
2498075781059029248,44.263148756861256,0.295751660752791,2.6537094916219,0.12844065,20.660978641787967,17.841623,2.5259647,1.0348479,3513.8948,4.8661,0.3849
2498079594989996544,44.153018263049866,0.33508873183975707,0.6232732826710143,0.14839557,4.200080167589113,17.918913,1.3129101,1.236627,4466.724,4.5603,0.693
2498083580719658496,44.28937775845703,0.4058804511813097,1.1752633045612402,0.0898974,13.073384583315413,17.18222,1.8076935,0.988475,4111.189,4.6726,0.6043
2498087978766207104,44.19733720724703,0.4809541287432533,0.8077526839700099,0.1312162,6.155891536365176,17.828165,1.3842449,1.0572013,4394.4883,4.6923,0.5834
2498280255861632896,44.11219622198361,0.5983616013066674,1.191156160375253,0.1329344,8.960480530476874,18.051155,2.1624832,1.0208493,3616.5962,4.3605,0.6829
2498282076927774464,44.08819308863253,0.6421010135904954,0.1666549378198307,0.20670876,0.8062306530699255,18.832458,0.887949,1.0698264,5365.559,4.7668,0.5487
2498283176439405952,44.04314397582505,0.66518729605543,0.17270147664254037,0.075597964,2.2844725834614965,17.084316,0.71452713,0.93287283,5940.0273,4.6589,0.6556
2498283593051817216,44.13150471595268,0.7112429914004244,1.4125693805150163,0.018716771,75.4707833296716,12.754533,0.7979269,1.1651508,5907.663,3.8685,1.8675
2498295550240770176,44.06784410139682,0.7196669549198283,0.26381545527052835,0.055376507,4.76403204055265,16.417662,0.8770485,0.99391246,5564.5034,4.6022,0.6882
3266337162777492224,45.94874208011146,-0.4702140208870441,1.9788696214600532,0.28001082,7.067118425824151,18.903767,2.7698383,1.3056824,3237.3438,4.7488,0.2414
3266338159209817984,45.89615012002871,-0.4540742041018834,0.15556705446572006,0.15721753,0.9895019473627412,18.309845,0.8177128,0.9833426,5603.604,4.7387,0.5806
3266518723930503808,45.65571549930086,-0.49954945730947087,0.5843063273455138,0.019657508,29.72433438941047,14.083356,0.8059797,1.0844936,5909.2427,3.5889,2.8195
3266519101887625344,45.67869862053671,-0.48422234379416756,0.5095937308280156,0.086990066,5.858068110603893,17.113235,1.0247002,1.1232157,4959.0264,4.704,0.5606
3266521193536053760,45.810030174255,-0.3957010216934586,0.7032767379364206,0.05830068,12.062924838971293,16.385456,0.99668884,0.8810929,5056.7974,4.5846,0.6772
3266522567925584384,45.66486840757554,-0.4227907472507493,0.6889134812024369,0.15483743,4.449269684485568,18.31541,1.9547081,1.0012127,3554.0461,4.4817,0.5016
3266528065483747328,45.87803465833861,-0.30639063151119383,0.6376460819946075,0.11907741,5.354887203237652,17.751791,1.0770588,0.97665656,4885.5435,4.7385,0.5512
3266529199355110144,45.92225091078383,-0.31929491504262336,3.4715172634884457,0.16865022,20.584124732148187,18.422384,2.7864552,1.0610374,3216.516,4.9611,0.2948
3266529577312237184,45.90054982107603,-0.2976116891835367,0.30331015762467173,0.086969286,3.4875548698348227,17.333727,0.84622765,0.9549149,5584.769,4.6824,0.6255
3266530676823858048,45.77573427068585,-0.32678673709696704,0.5866378137809551,0.06451039,9.093695020345113,16.68086,1.4352856,1.0025327,4343.247,4.4449,0.9009
3266532566609480704,45.86722728421195,-0.27698510782146496,0.1969311056892317,0.24682641,0.7978526505935845,18.843586,0.9783993,1.0009468,5041.508,4.7923,0.4898
259965780920064,45.78279553948077,1.4756881612969224,0.4586161865839511,0.13949627,3.287659211007905,18.025795,1.5819473,0.9703124,4189.6396,4.5913,0.6646
260210594238336,45.867790192200886,1.499158022936046,2.405217127857023,0.0154924635,155.25078566607115,11.792705,0.8349781,1.0172141,5787.4077,4.0117,1.5875
264466906625920,45.58803674088707,1.4000401549904065,0.005958994723333895,0.15101008,0.0394609066963353,17.92675,0.86569405,1.0509671,5533.8477,4.7057,0.593
267731081796096,45.61811023332735,1.497471046120962,2.910070350530837,0.20860533,13.950124344667922,18.442026,2.7434998,1.2305534,3292.033,4.9514,0.3075
283850094391296,44.41025096438039,0.7061144392044165,1.4792241044392849,0.017388841,85.06743449781251,12.895155,0.90910625,0.95881546,5708.487,3.9891,1.5947
286560217998208,44.27296279770339,0.7354800217167753,1.8437786019826938,0.014360134,128.39564440470153,12.163542,0.68542767,0.8831138,6390.735,4.1557,1.5036
291370581385216,44.433950955038505,0.7903449004214945,1.0150826066100098,0.16246824,6.247883332169133,18.081738,2.1630516,0.89730835,3662.1084,4.6544,0.5015
292336949746176,44.47908033853231,0.8678906792313652,1.2821942592181184,0.13052979,9.823000927593855,17.678759,2.0072632,1.0951034,3723.8567,4.6441,0.5362
296146585033472,44.31779615293764,0.9008286668480611,0.5061046418622324,0.19346485,2.6160031336251817,18.556925,1.4682064,1.0553365,4064.161,4.5624,0.358
298521702648832,44.47639131947799,0.983845168651284,1.1239976236315885,0.024061704,46.713134742531054,14.230484,0.88081646,1.0155903,5830.001,4.1235,1.3479
298689205872256,44.512673330707514,1.0099180309331042,1.3746312114508767,0.014597799,94.1670206530611,13.089225,1.071002,0.9769852,5485.3057,3.8282,2.0878
300205329840128,44.08056136420448,0.8013305538999517,1.470406948969162,0.028241614,52.065259274042,13.457091,0.9031954,1.8186665,5757.2905,4.18,1.2601
302090819769856,44.23154291385302,0.8897481250846201,-0.14412288582350097,0.1517025,-0.9500363676670798,18.2041,1.1608696,0.9856531,4657.43,4.8386,0.4519
308348587826304,44.285471099570344,0.9500272172017186,3.755916133717234,0.07688991,48.84797164280615,17.108427,2.2636986,0.97705525,3550.0876,4.871,0.3878
310096639031168,44.40051771759504,0.9885403839119696,1.894068543839553,0.16229647,11.670423253148098,18.003986,2.2223473,1.0849379,3475.4104,4.4014,0.3703
314460325814400,44.29979975724286,1.0473356745160491,0.015129271326497353,0.23518206,0.06433003950749999,18.682493,1.6065102,1.0049239,3796.754,4.8867,0.371
316487550408576,44.2704153396325,1.171068236439766,0.515836963302039,0.2547397,2.0249570827108143,18.901587,1.9439106,1.0267024,3527.1377,4.5147,0.2848
320133978102528,44.72794336624391,1.042124186093355,0.3641455183477903,0.040845763,8.915135675105434,15.645673,0.9075546,1.08922,5755.271,4.2133,1.2113
322882757146752,44.59623927359336,1.078920011382083,1.388265921685736,0.029719077,46.712955429875855,15.038128,1.0180769,1.0218431,5401.1147,4.5846,0.7116
323703095448192,44.66634692163121,1.1009503853611322,1.1936824950761198,0.15518212,7.692139214123242,18.182821,2.025362,1.0037695,3509.3916,4.4718,0.4953
326731047866624,44.82151337019585,1.1195430797040435,0.3999108612010022,0.0836353,4.781603692442444,17.409315,0.9338684,1.0653489,5217.02,4.7012,0.5819
326829831593216,44.764663574468,1.1086282878787108,2.9448165540550146,0.015916597,185.01546127622368,11.65798,0.75635815,0.9999513,5870.1743,4.2539,1.3088
334732571464064,44.458844674546306,1.099583599714458,0.13550383226090545,0.2015694,0.6722440845698271,18.69166,0.82141495,0.91965634,5598.3433,4.7449,0.5755
335763363623168,44.43548831775375,1.1303312447793994,1.997078723288914,0.13092788,15.2532737093396,17.966719,2.1326752,0.98147565,3734.2153,4.797,0.4205
337515710303488,44.59874441823718,1.2175188673395856,0.5178525185448762,0.038315605,13.515446604968282,15.767624,0.8897028,1.0053505,5745.1475,4.4547,0.8663
337932322548224,44.496046714660196,1.2084823074236855,1.7664502374405868,0.038934685,45.369577904374246,13.483151,0.94415283,2.5856798,5554.453,4.4053,0.9558
338134185593472,44.57657112647849,1.2169177234301802,5.931205974244102,0.15132758,39.1944810448581,18.049383,3.023014,1.0766302,3160.988,5.011,0.2504
338138480977152,44.57697137155006,1.2112386153356725,5.741287282664943,0.0427214,134.38903050828884,15.638672,2.367957,1.1489817,3614.9465,4.757,0.4852
338482078360576,44.54049885587952,1.2334757036247777,2.706322419729934,0.108305715,24.987808068285688,15.614032,1.915267,2.9437766,3662.014,4.2146,0.7901
341913756843392,44.52098134176765,1.3015602439605456,0.6453133371821835,0.1774486,3.6366211694682495,18.638933,1.398983,0.96164054,4187.7954,4.7962,0.3467
342467808010880,44.4255899105875,1.30047729641695,1.5860713255065895,0.096508026,16.43460538177791,17.552301,1.911871,1.1492401,3641.6433,4.4276,0.492
343081987917056,44.653974004625184,1.2117800069074125,1.368040771130509,0.19836545,6.896567783265459,18.62108,2.1264725,0.9446522,3455.059,4.5422,0.2844
346140004676992,44.74537091680756,1.3488054791676283,0.2904019579919734,0.11340217,2.56081475783476,17.560135,0.99121857,1.1398077,5139.7446,4.7406,0.5435
349511554370816,44.56333775056055,1.3948196720456922,0.43433099826921717,0.06394059,6.792727185274585,16.597458,0.9814739,1.0644718,5214.852,4.7232,0.5552
356177343604864,44.02563050470234,1.0949192603661708,0.7070775717651098,0.06631405,10.662560675051493,16.611074,1.0747871,1.043146,4958.4087,4.7078,0.5696
361808045081088,44.05991964240557,1.1040332000752544,0.6278699304143591,0.041502606,15.128445875017695,15.731539,0.9051027,1.0123241,5806.6616,4.3848,0.9501
363049291303040,44.21811495768787,1.1524605090088578,1.0189165579788928,0.09784252,10.413841932019412,17.124413,1.3049164,0.990367,4448.686,4.7475,0.5199
364281946252288,44.13025632626684,1.1877060240269255,-0.06919046437677628,0.13177064,-0.5250825529542111,17.783657,1.1405277,1.0801088,4764.014,4.8023,0.487
369234044176768,44.08673348347614,1.307157108548198,1.3762054533245254,0.05077993,27.10136503777717,16.103514,1.6169214,1.0759431,4240.2163,4.4442,0.8669
382320809190912,44.051287265874336,1.3880585108501042,1.4695088283539137,0.16733795,8.781682773320606,18.323517,2.1479683,0.9107683,3471.2002,4.8917,0.3607
382355168648448,44.006935784951445,1.3762269272673602,2.1838765956125736,0.1565116,13.95344836314048,18.120356,2.4779186,1.0769393,3360.1882,4.6456,0.3607
393423299984256,44.18180623211131,1.3779400961961827,0.8416037961493815,0.08432916,9.979985753844526,17.156893,1.2318668,0.91243094,4546.0806,4.6423,0.5865
394690315019136,44.336619059548624,1.4492943308379673,1.133441740651599,0.10132764,11.18590849790528,17.656902,1.907999,0.9979932,3606.5144,4.4144,0.5056
398607325198464,44.6087498771537,1.4733380134147387,1.8741082042132273,0.13250905,14.143246557654187,17.94926,2.4536953,0.91194206,3576.9358,4.2827,0.7847
404693294171136,44.1084338398994,1.3635363552785718,1.455293362381378,0.025749225,56.517947736527745,14.718971,1.01336,0.97212327,5381.1167,4.6038,0.7539
404963876774144,44.09331175292109,1.3832780551813861,0.20515512803615416,0.18566772,1.1049584939169785,18.323866,1.0864925,1.116338,4872.6514,4.8191,0.4778
422285480208384,44.9880378379014,1.211934336279802,1.57468751851591,0.023730338,66.35756910610736,14.770437,1.127018,1.0339794,5020.1587,4.4921,0.8819
422693501410048,44.98973416566329,1.2568584891757333,1.907693349195315,0.032044396,59.53282317568491,15.422693,1.388691,1.0050671,4454.27,4.5024,0.7842
423002739056128,45.06536919788421,1.279403607856574,0.6991294397938076,0.1268757,5.510349481368316,17.557009,1.9815559,1.3714429,3696.545,4.287,0.8587
426408648827008,45.05086805992764,1.383406743766571,0.7100123181310918,0.03174524,22.365945762804678,15.162213,0.76960564,1.0681136,6181.564,4.5462,0.8624
427160267402368,44.96116875669727,1.3146622026062995,0.621912500185973,0.07040556,8.833287030828881,17.004028,1.288435,0.98179376,4547.0366,4.4217,0.8742
427435145311872,44.93086950029228,1.3372011969435358,1.2355952741667564,0.106406644,11.612012444647473,17.675625,2.150835,0.93871146,3614.8872,4.4111,0.5178
428981333546752,45.032895850336345,1.3854156922979757,0.5272558166068485,0.20436291,2.579997546394875,18.735964,1.7462158,0.9864096,3913.201,5.0236,0.2725
429118772479616,44.98256773504392,1.383982952607806,3.5760093630066088,0.01656585,215.86633719510908,12.469826,0.9871721,1.1418973,5280.921,4.458,0.9483
430325659000832,44.96146206780942,1.4305260358717613,1.6645603503831565,0.08047054,20.685338485959143,15.924649,1.5577755,1.8247422,4311.345,4.4724,0.8359
430531817411456,44.99143731702884,1.433868850142856,2.667849082969661,0.023054969,115.71688225758277,14.40884,1.3461742,1.069599,4577.6304,4.5408,0.7674
433791696941952,45.31505446186504,1.473235686044108,2.048306916627506,0.092847936,22.06087725867982,16.92,2.4952164,1.106924,3549.928,4.2366,0.8652
442832603746304,44.93007393082496,1.4830459789062993,2.93859964824905,0.05652168,51.99066336202025,16.366964,2.1337347,1.0233903,3741.2493,4.6286,0.5819
2497872959818492288,44.05987859528515,-0.4734065460379374,0.7089038445659882,0.06080965,11.657752512623494,15.913774,0.9335499,1.5034132,5266.607,4.5932,0.6956
2497874536070979840,44.06832365743428,-0.4129463682046652,0.25495212774768733,0.18885852,1.34996357270639,18.430124,1.042038,0.99713266,4884.712,4.7507,0.5428
2497951467525136000,44.32095124664913,-0.48834528397843857,0.3608958357924789,0.111988164,3.2226247965911323,17.552408,0.961298,0.9576232,5209.075,4.7488,0.5547
2497953426030229376,44.345744732822595,-0.42581046443036685,2.458237334136743,0.14266932,17.230315055133122,17.837784,2.6570053,1.1934401,3472.2046,4.815,0.4332
2497953872706807680,44.3479914119669,-0.4131661328790972,2.123532873330375,0.016499598,128.70210095318492,12.026644,0.85157394,1.1955491,5561.77,4.1007,1.6945
2497957720997531904,44.22012886675982,-0.3762475448561532,0.4973975486179042,0.08853184,5.618290167900492,17.225924,1.4008389,1.165058,4275.6714,4.4047,0.6336
2497959752517726464,44.45795752018128,-0.3780889713749233,0.5555872954499935,0.12467222,4.456384102294398,17.593653,1.329504,1.0395691,4426.5024,4.7418,0.5284
2497961191331121920,44.55082080980327,-0.307908212568218,0.7645031411669329,0.22321616,3.4249452964802294,18.755905,1.7656288,1.022068,3664.218,4.6337,0.3317
2497962874958288512,44.39212681053212,-0.3621975354253763,0.3072479593915518,0.19087978,1.609641231258686,18.528408,1.3451042,0.9519717,4413.387,4.8714,0.4151
2497964043189404544,44.32354306560256,-0.3179237740894576,4.344335574014456,0.07265358,59.79520581703219,16.856941,2.458047,0.94812816,3519.6423,4.8606,0.389
2497964769039526016,44.40327053404093,-0.2550019255063451,2.3454559168826394,0.1827258,12.835931709643747,14.911233,1.5504999,6.42304,4320.4907,4.6156,0.675
2497966895047724288,44.50327445383097,-0.18664584158632724,0.640486921222664,0.22616294,2.8319711464474984,18.514572,1.7550316,1.0132823,3813.3398,4.8455,0.4131
2497967238645117952,44.47698625387198,-0.1582261271541629,1.9427777124146757,0.112847805,17.21591050898492,17.224989,1.9944324,1.1146293,3994.9775,4.4949,0.7958
2497979024035381760,44.439051919640335,-0.14763830255755275,1.3193587878312771,0.17413831,7.576499428709738,18.068203,2.2723198,0.95396745,3472.927,4.5985,0.3964
2497979165769900672,44.38703246323318,-0.1476090944240091,0.7622859430029728,0.04583613,16.630679146933424,15.750861,1.163827,1.1323912,4857.3667,4.3489,1.1597
2497981845829469184,44.1449118083466,-0.1515863652959734,0.5947964693455376,0.05477244,10.859411514419769,16.233263,1.0778198,0.8832323,5036.3843,4.4609,0.9551
2497982460009232384,44.172283706513525,-0.1127966022251219,1.292856629876826,0.034592025,37.37441304897528,15.433799,1.3471184,0.9423967,4629.448,4.3563,0.997
2497983078484525696,44.29740735218251,-0.1036493804404118,1.2081455510407701,0.1976938,6.111196111390927,18.51881,1.9407196,1.0795405,3555.4397,4.6171,0.324
2497983800039034496,44.26006554259882,-0.09721668443712651,2.544898267367251,0.058126085,43.78237909835736,16.432129,2.0484962,1.0816876,4108.161,4.5446,0.7542
2497992080735984640,44.686425432041034,-0.08860827718863835,1.6526658734889763,0.1738597,9.505744391370417,18.052385,2.7276554,1.3312795,3457.522,4.2921,0.8384
2497994829515049728,44.766497836184186,-0.09941609885612887,2.1383039735065394,0.11817445,18.094469647792526,17.872242,2.2543964,0.94082373,3557.8452,4.4977,0.4604
2497997784452836352,44.88920659135853,0.03157396360695337,0.09351936765805481,0.11292661,0.8281428780333623,18.029053,0.7755604,1.0374633,5680.4297,4.7301,0.5909
2497999536799481600,44.66163857162091,0.007988929123996572,1.8733586743320279,0.2361032,7.934490594785457,18.863188,2.8811703,1.0331517,3243.5344,4.932,0.3239
2498008985727553536,44.373314552862354,0.05523756992345944,2.070095960815638,0.19806555,10.451570047663871,18.607885,2.639803,1.1026008,3247.071,4.4389,0.3013
2498013937825115264,44.72661901414328,0.1235788709979813,0.3621963035202319,0.11058284,3.2753390336973407,17.8122,1.0025558,0.9835587,5116.5107,4.7656,0.5392
2498015204840250624,44.736624424604614,0.18333864792069016,3.0288440206276475,0.23021644,13.156505999620054,18.530891,2.3777752,1.092131,3255.0132,4.6875,0.2403
2498030391844285056,44.08362004009391,-0.05762476285179682,0.13763762772099478,0.17952059,0.7666954866622404,18.006565,1.2292137,1.1305747,4602.476,4.8567,0.4338
2498031220773497472,44.23744344682678,-0.04276529268693293,0.2335108115316001,0.047583897,4.907349500334108,16.03246,0.8525324,1.0120895,5547.5386,4.2283,1.3475
2498034515012927360,44.02280515367769,-0.004427051514955575,0.2850516235242461,0.082732975,3.4454414562065767,16.84791,0.77101135,1.1564466,5669.018,4.5931,0.7036
2498035824978438144,44.097069366668556,0.04549400189254424,0.33958187650160254,0.097156584,3.4952018854727958,17.035265,0.73111343,1.0200558,5914.8477,4.6406,0.6612
2498037401231204608,44.11519052977912,0.10768380638252914,1.0260996773218096,0.30271685,3.3896351429975633,18.901667,2.206955,1.2141284,3294.6418,4.6776,0.2977
2498048709880299776,44.02774575595572,0.0961258672361741,0.6422489000452495,0.17813993,3.605305773168182,18.163614,1.6401978,1.1324666,4016.299,4.7617,0.4933
2498050664090252032,44.00520823675205,0.19888829034604588,0.3450654460010458,0.1570297,2.1974533406006427,18.315212,0.9881897,1.0659157,5018.103,4.7917,0.5044
2498057883930464384,44.39652386602262,0.12995404106014133,0.7265148113925204,0.054667193,13.289777024232611,16.33912,1.1428938,1.123616,4718.1074,4.3519,0.9414
2498058017074235264,44.43264099155157,0.12965506526975956,0.859219932637562,0.13918951,6.173022113133528,18.310226,1.832346,1.0073814,3746.844,4.3047,0.4004
2498058433686276096,44.44629896628708,0.1642533659974182,0.5692453822538459,0.07392211,7.700610309345748,16.942415,1.1804047,1.1976026,4692.1865,4.7292,0.5369
305354994921856,44.05008097352134,0.946098624296796,1.1235535060053956,0.14380257,7.813167171902267,18.167753,2.2398186,1.0067353,3499.72,4.4528,0.4888
307072981917440,44.056719883821714,0.969143848760472,0.8196083858225466,0.25603735,3.2011281616363654,18.98016,1.897028,1.0604287,3505.0054,4.7956,0.327
309070142332160,44.24542457693617,0.9590989285116239,1.5352063367361737,0.048174262,31.867770703873305,15.450431,1.4827728,1.5189168,4508.586,4.4649,0.8832
309207581284608,44.27090409190348,0.9833173755425241,1.450374193533101,0.01575956,92.03139259705266,13.040367,0.9044657,1.0420775,5734.7393,3.9073,1.676
311574107793920,44.338254735585885,1.0566904724102348,0.16971603966830556,0.14445491,1.1748720627136442,18.110098,0.84713745,1.0366262,5498.134,4.7445,0.5755
312780994073600,44.21246040502049,1.0415049706377912,1.76979902764772,0.028794296,61.46352813668473,15.151771,1.4124641,1.042577,5178.8364,4.5779,0.7112
314288526987136,44.192791477305036,1.0945884147099436,3.3089785314712117,0.26846308,12.325637443760293,18.94948,2.761509,1.0132277,3166.8677,5.0229,0.2412
314735203725440,44.27501003834284,1.063175956303118,0.9368494503946627,0.11175624,8.382971964916049,17.631203,2.1088371,0.9392455,3769.7603,4.2718,0.962
317385199039488,44.72527670073955,0.9724614615986582,1.9043687684299122,0.05128643,37.132021070067495,16.14333,1.6518869,1.0806284,4200.1567,4.5814,0.6655
319201969702400,44.71171596606266,1.0072697306258627,0.714757417596341,0.22198091,3.219904825113063,18.738174,1.8327084,1.0920877,3596.1367,4.6272,0.3483
322710958456448,44.56176710502694,1.0612963098488477,7.278266756355771,0.040406015,180.12830014879603,15.443743,2.5055761,1.0648445,3467.9773,4.5964,0.4786
323634375969408,44.62093883126307,1.0924893640360698,1.3580630465218626,0.073370285,18.509714666814794,16.818884,1.5624418,1.017534,4350.912,4.6278,0.6511
337584429767680,44.52770799575082,1.1751165207343153,-0.2644267152247983,0.21325871,-1.2399339323824268,18.785263,1.1045055,1.0193577,4800.6064,4.8976,0.417
338482078360448,44.53520382881842,1.236417172635695,-2.4252330667757886E-4,0.051266678,-0.004730622651278149,16.377634,1.4076023,0.97918546,4935.5903,3.6321,2.5164
348137164837120,44.63354774775025,1.3346082381256448,0.4842601147341438,0.024205854,20.005908962423177,14.538864,0.86363983,0.9645492,6032.7944,3.9492,2.1182
350164389429504,44.656201493019076,1.4058049078841068,0.12467954165676394,0.05730302,2.1757935990080215,16.486193,1.1467419,0.9026524,5233.6865,4.3831,0.9409
361086490575104,44.13476982503328,1.1035089898094017,1.15009239468273,0.13639596,8.432012105497844,17.705402,1.7258205,1.2393157,4272.1777,4.6682,0.6333
362804477502208,44.12219513898995,1.1845376273981483,0.8570530241410588,0.06675579,12.838632702673612,16.38718,1.0914783,0.9650831,4841.1304,4.1946,1.2589
363560391977856,44.28254697036352,1.1895286015941193,3.385085741093709,0.15271272,22.16636435480437,18.310019,2.8550396,1.0433381,3237.1252,4.8964,0.3554
388372418474752,44.26739448857819,1.279651734757127,0.7887236633187433,0.22918752,3.4413901287849895,18.731968,2.5303555,0.9795578,3555.0825,4.37,0.8568
388436842582272,44.24184536613299,1.2655613592985544,0.7421808252301266,0.06917274,10.729383069353107,16.675198,1.0450134,1.1250736,4965.4175,4.7508,0.5422
389536354221824,44.37679392746129,1.3030932366401649,4.368273048845796,0.10524095,41.50735156970267,17.730574,2.6251755,0.94746256,3355.3862,4.9184,0.3043
395313085591040,44.299846581565916,1.4363153196927396,0.9174255058130345,0.06774232,13.542871487873839,16.77265,1.3637505,1.1036792,4426.602,4.5067,0.8101
406892317422208,44.19784980199544,1.4383918958810868,0.5691072826510803,0.06358775,8.949951915242199,16.654259,0.97639465,0.98669815,5133.617,4.5925,0.6784
409091340680576,44.021425024861934,1.4421762346918774,0.3794455614158189,0.058408927,6.4963624532205575,16.39295,1.0077133,0.993094,5193.7417,4.6316,0.6564
422590422194048,44.9830777980366,1.2372026008859076,0.4852610984532014,0.08759426,5.539873051243449,17.33711,1.0978813,1.0909216,4890.9023,4.5101,0.7923
427576879914496,44.9489478521803,1.3534083974164675,1.4911246380833438,0.021975031,67.85540506252882,14.196053,0.8219385,0.965909,6061.7466,4.4505,0.8362
428676391542144,44.913348563293184,1.383131255558285,0.7622953239021016,0.09343832,8.158273019344202,17.240618,1.3049469,1.1233587,4534.1714,4.6921,0.5803
429050053024384,45.017893537337955,1.388906549323529,0.17364733601086202,0.21079183,0.8237859081235149,18.76484,1.1092625,1.0155542,4913.449,4.8577,0.45
434513251452544,45.2287881982858,1.485945782918663,-0.01097846634096905,0.168223,-0.06526138969011325,18.064215,0.9833393,1.0450346,5130.8784,4.7866,0.5041
440663644599936,44.851498464239505,1.4147671288083352,0.367866253792696,0.059002344,6.234773596510267,16.388765,0.8824682,0.9550126,5452.5474,4.6227,0.6657
